,valor_leitura_flu_413
12346,71666.6
12347,71667.8
12348,71666.6
12349,71667.8
12350,71667.8
12351,71667.8
12352,71667.8
12353,71667.8
12354,71667.8
12355,71667.9
12356,71667.9
12357,71669.0
12358,71669.0
12359,71667.9
12360,71667.9
12361,71669.1
12362,71669.1
12363,71669.1
12364,71670.1
12365,71670.1
12366,71670.1
12367,71670.1
12368,71670.1
12369,71671.195
12370,71670.1
12371,71671.195
12372,71671.195
12373,71671.195
12374,71671.195
12375,71671.195
12376,71670.2
12377,71670.2
12378,71670.2
12379,71671.195
12380,71670.2
12381,71671.195
12382,71671.195
12383,71670.2
12384,71671.195
12385,71671.195
12386,71669.1
12387,71668.0
12388,71669.1
12389,71669.1
12390,71669.1
12391,71669.1
12392,71669.1
12393,71669.1
12394,71669.1
12395,71669.1
12396,71670.1
12397,71670.1
12398,71671.195
12399,71671.195
12400,71672.4
12401,71673.4
12402,71673.5
12403,71674.59
12404,71676.8
12405,71680.0
12406,71685.6
12407,71691.1
12408,71694.4
12409,71697.695
12410,71698.8
12411,71697.695
12412,71697.1
12413,71696.0
12414,71693.8
12415,71691.7
12416,71688.8
12417,71686.1
12418,71683.4
12419,71681.3
12420,71679.0
12421,71676.8
12422,71675.6
12423,71673.5
12424,71671.195
12425,71669.1
12426,71668.0
12427,71668.0
12428,71666.805
12429,71666.805
12430,71666.805
12431,71664.805
12432,71663.0
12433,71661.5
12434,71660.4
12435,71659.195
12436,71658.1
12437,71658.1
12438,71657.0
12439,71657.0
12440,71655.9
12441,71654.7
12442,71656.0
12443,71656.0
12444,71654.8
12445,71654.8
12446,71654.8
12447,71654.8
12448,71654.8
12449,71656.0
12450,71655.9
12451,71656.9
12452,71658.0
12453,71659.1
12454,71660.195
12455,71660.195
12456,71661.4
12457,71660.4
12458,71659.4
12459,71657.2
12460,71656.09
12461,71654.8
12462,71652.6
12463,71652.5
12464,71652.5
12465,71653.4
12466,71654.6
12467,71656.7
12468,71658.9
12469,71661.1
12470,71662.2
12471,71663.4
12472,71664.5
12473,71670.1
12474,71693.3
12475,71736.5
12476,71767.6
12477,71784.6
12478,71792.3
12479,71795.695
12480,71797.305
12481,71795.695
12482,71796.6
12483,71795.1
12484,71794.0
12485,71790.695
12486,71786.8
12487,71782.9
12488,71777.9
12489,71774.0
12490,71769.0
12491,71765.195
12492,71759.1
12493,71754.2
12494,71748.7
12495,71742.2
12496,71736.6
12497,71731.3
12498,71726.1
12499,71721.805
12500,71717.9
12501,71714.6
12502,71711.3
12503,71708.1
12504,71705.2
12505,71703.1
12506,71700.41
12507,71699.3
12508,71697.1
12509,71693.8
12510,71691.6
12511,71690.5
12512,71689.4
12513,71688.3
12514,71686.1
12515,71685.0
12516,71684.5
12517,71682.8
12518,71682.8
12519,71681.3
12520,71681.3
12521,71681.3
12522,71680.1
12523,71680.1
12524,71680.0
12525,71679.0
12526,71679.0
12527,71677.9
12528,71676.8
12529,71675.6
12530,71674.5
12531,71675.6
12532,71674.59
12533,71675.6
12534,71674.5
12535,71674.5
12536,71674.59
12537,71674.5
12538,71673.5
12539,71673.4
12540,71673.4
12541,71673.5
12542,71673.5
12543,71673.5
12544,71674.59
12545,71676.8
12546,71680.0
12547,71681.2
12548,71682.8
12549,71683.9
12550,71683.9
12551,71683.3
12552,71682.3
12553,71681.2
12554,71680.0
12555,71679.0
12556,71677.9
12557,71675.6
12558,71674.59
12559,71673.5
12560,71672.4
12561,71671.195
12562,71670.2
12563,71669.1
12564,71669.1
12565,71666.9
12566,71666.9
12567,71665.805
12568,71664.695
12569,71663.6
12570,71662.5
12571,71661.4
12572,71660.305
12573,71660.305
12574,71661.4
12575,71659.305
12576,71659.4
12577,71658.4
12578,71656.2
12579,71654.0
12580,71653.9
12581,71653.0
12582,71651.8
12583,71650.6
12584,71651.7
12585,71650.6
12586,71650.6
12587,71650.41
12588,71650.3
12589,71650.41
12590,71650.41
12591,71650.41
12592,71651.5
12593,71651.5
12594,71651.5
12595,71652.5
12596,71653.6
12597,71653.6
12598,71654.7
12599,71656.0
12600,71656.0
12601,71657.0
12602,71658.1
12603,71658.1
12604,71658.1
12605,71658.1
12606,71659.1
12607,71659.1
12608,71661.3
12609,71662.5
12610,71662.5
12611,71662.5
12612,71664.695
12613,71663.5
12614,71662.41
12615,71662.5
12616,71662.41
12617,71660.195
12618,71661.2
12619,71662.3
12620,71664.5
12621,71665.6
12622,71665.695
12623,71665.6
12624,71666.805
12625,71667.9
12626,71667.3
12627,71665.805
12628,71665.695
12629,71666.805
12630,71666.7
12631,71665.6
12632,71665.6
12633,71666.7
12634,71666.7
12635,71667.9
12636,71672.195
12637,71667.8
12638,71667.8
12639,71666.7
12640,71667.9
12641,71669.0
12642,71669.0
12643,71669.0
12644,71669.0
12645,71670.1
12646,71670.1
12647,71670.1
12648,71670.1
12649,71670.1
12650,71670.1
12651,71670.1
12652,71671.195
12653,71670.1
12654,71670.2
12655,71671.195
12656,71671.195
12657,71671.195
12658,71671.195
12659,71672.4
12660,71671.195
12661,71672.4
12662,71672.4
12663,71671.195
12664,71672.4
12665,71671.195
12666,71670.2
12667,71671.195
12668,71670.2
12669,71671.195
12670,71670.2
12671,71670.1
12672,71671.195
12673,71671.195
12674,71671.195
12675,71670.2
12676,71669.1
12677,71670.2
12678,71670.1
12679,71669.1
12680,71668.0
12681,71668.0
12682,71669.1
12683,71669.1
12684,71668.0
12685,71668.0
12686,71668.0
12687,71666.9
12688,71666.9
12689,71666.9
12690,71665.805
12691,71666.9
12692,71665.805
12693,71666.805
12694,71664.695
12695,71664.695
12696,71664.695
12697,71663.5
12698,71663.5
12699,71663.5
12700,71663.5
12701,71662.5
12702,71661.4
12703,71661.4
12704,71661.3
12705,71661.4
12706,71660.305
12707,71660.305
12708,71659.1
12709,71659.1
12710,71659.1
12711,71658.0
12712,71656.9
12713,71658.0
12714,71658.0
12715,71655.9
12716,71655.9
12717,71654.7
12718,71654.8
12719,71653.805
12720,71652.805
12721,71651.7
12722,71649.59
12723,71648.6
12724,71647.305
12725,71647.305
12726,71646.195
12727,71645.2
12728,71644.1
12729,71644.1
12730,71642.9
12731,71642.9
12732,71642.9
12733,71642.9
12734,71641.805
12735,71642.9
12736,71641.9
12737,71642.9
12738,71642.8
12739,71642.8
12740,71644.0
12741,71643.91
12742,71644.9
12743,71647.1
12744,71647.1
12745,71648.1
12746,71648.2
12747,71649.2
12748,71649.1
12749,71651.4
12750,71650.3
12751,71652.5
12752,71651.4
12753,71654.6
12754,71655.8
12755,71656.9
12756,71660.195
12757,71659.1
12758,71659.1
12759,71661.2
12760,71661.2
12761,71662.41
12762,71661.3
12763,71662.5
12764,71662.5
12765,71663.5
12766,71663.5
12767,71664.6
12768,71663.4
12769,71664.4
12770,71665.6
12771,71665.6
12772,71665.6
12773,71666.7
12774,71666.7
12775,71666.7
12776,71666.7
12777,71666.7
12778,71666.7
12779,71666.6
12780,71667.8
12781,71667.8
12782,71668.91
12783,71667.8
12784,71668.91
12785,71668.91
12786,71668.91
12787,71670.1
12788,71671.1
12789,71672.4
12790,71672.4
12791,71672.4
12792,71672.4
12793,71673.4
12794,71671.195
12795,71671.195
12796,71671.195
12797,71671.195
12798,71671.195
12799,71671.195
12800,71671.195
12801,71671.195
12802,71672.4
12803,71672.4
12804,71671.195
12805,71671.195
12806,71671.195
12807,71671.195
12808,71670.2
12809,71670.1
12810,71670.2
12811,71670.1
12812,71670.2
12813,71670.2
12814,71670.2
12815,71670.2
12816,71670.2
12817,71670.2
12818,71670.2
12819,71670.2
12820,71670.1
12821,71670.2
12822,71670.2
12823,71670.2
12824,71669.1
12825,71669.1
12826,71669.1
12827,71669.1
12828,71668.0
12829,71666.805
12830,71668.0
12831,71666.805
12832,71665.805
12833,71664.695
12834,71664.695
12835,71664.695
12836,71664.6
12837,71664.6
12838,71663.5
12839,71663.5
12840,71663.5
12841,71662.5
12842,71662.41
12843,71661.3
12844,71660.305
12845,71660.305
12846,71660.305
12847,71659.1
12848,71659.1
12849,71658.0
12850,71659.1
12851,71658.0
12852,71657.0
12853,71657.0
12854,71657.0
12855,71655.9
12856,71656.0
12857,71654.8
12858,71653.695
12859,71653.695
12860,71652.6
12861,71651.5
12862,71651.6
12863,71650.41
12864,71650.41
12865,71650.5
12866,71649.4
12867,71649.4
12868,71648.3
12869,71647.195
12870,71648.3
12871,71648.2
12872,71648.3
12873,71648.3
12874,71649.4
12875,71648.4
12876,71648.4
12877,71647.195
12878,71648.4
12879,71648.4
12880,71647.305
12881,71646.195
12882,71646.195
12883,71646.195
12884,71645.2
12885,71644.0
12886,71644.0
12887,71645.1
12888,71645.1
12889,71646.1
12890,71645.0
12891,71646.0
12892,71645.9
12893,71647.1
12894,71648.1
12895,71650.2
12896,71650.2
12897,71651.4
12898,71652.5
12899,71653.6
12900,71654.6
12901,71654.7
12902,71655.8
12903,71656.9
12904,71657.9
12905,71657.9
12906,71659.1
12907,71659.1
12908,71660.195
12909,71660.195
12910,71661.2
12911,71660.1
12912,71662.3
12913,71661.1
12914,71660.1
12915,71661.1
12916,71661.1
12917,71661.1
12918,71661.1
12919,71662.09
12920,71663.3
12921,71664.4
12922,71665.5
12923,71665.5
12924,71666.6
12925,71666.5
12926,71666.5
12927,71666.6
12928,71666.6
12929,71666.6
12930,71667.8
12931,71667.8
12932,71668.91
12933,71668.91
12934,71670.1
12935,71670.1
12936,71670.1
12937,71671.195
12938,71671.195
12939,71670.1
12940,71670.1
12941,71670.1
12942,71671.195
12943,71671.195
12944,71671.195
12945,71670.1
12946,71671.195
12947,71671.195
12948,71670.1
12949,71671.195
12950,71670.2
12951,71670.1
12952,71669.1
12953,71669.1
12954,71669.1
12955,71670.2
12956,71669.1
12957,71669.1
12958,71669.1
12959,71669.1
